x-axis,1
second,Volt
+43.100000E-03,
+43.102500E-03,+4.767587977E+00
+43.105000E-03,+4.623115614E+00
+43.107500E-03,+4.667085464E+00
+43.110000E-03,+4.729899534E+00
+43.112500E-03,+4.767587977E+00
+43.115000E-03,+4.623115614E+00
+43.117500E-03,+4.623115614E+00
+43.120000E-03,+4.623115614E+00
+43.122500E-03,+4.767587977E+00
+43.125000E-03,+4.629397021E+00
+43.127500E-03,+4.623115614E+00
+43.130000E-03,+4.717336720E+00
+43.132500E-03,+4.767587977E+00
+43.135000E-03,+4.623115614E+00
+43.137500E-03,+4.780150791E+00
+43.140000E-03,+4.623115614E+00
+43.142500E-03,+4.679648278E+00
+43.145000E-03,+4.629397021E+00
+43.147500E-03,+4.780150791E+00
+43.150000E-03,+4.717336720E+00
+43.152500E-03,+4.767587977E+00
+43.155000E-03,+4.629397021E+00
+43.157500E-03,+4.824120641E+00
+43.160000E-03,+4.729899534E+00
+43.162500E-03,+4.623115614E+00
+43.165000E-03,+4.623115614E+00
+43.167500E-03,+4.623115614E+00
+43.170000E-03,+4.623115614E+00
+43.172500E-03,+4.623115614E+00
+43.175000E-03,+4.623115614E+00
+43.177500E-03,+4.667085464E+00
+43.180000E-03,+4.623115614E+00
+43.182500E-03,+4.623115614E+00
+43.185000E-03,+4.623115614E+00
+43.187500E-03,+4.623115614E+00
+43.190000E-03,+4.623115614E+00
+43.192500E-03,+4.623115614E+00
+43.195000E-03,+4.623115614E+00
+43.197500E-03,+4.623115614E+00
+43.200000E-03,+4.623115614E+00
+43.202500E-03,+4.623115614E+00
+43.205000E-03,+4.623115614E+00
+43.207500E-03,+4.824120641E+00
+43.210000E-03,+4.729899534E+00
+43.212500E-03,+4.566582951E+00
+43.215000E-03,+4.629397021E+00
+43.217500E-03,+4.623115614E+00
+43.220000E-03,+4.623115614E+00
+43.222500E-03,+4.623115614E+00
+43.225000E-03,+4.623115614E+00
+43.227500E-03,+4.623115614E+00
+43.230000E-03,+4.623115614E+00
+43.232500E-03,+4.623115614E+00
+43.235000E-03,+4.623115614E+00
+43.237500E-03,+4.667085464E+00
+43.240000E-03,+4.717336721E+00
+43.242500E-03,+4.623115614E+00
+43.245000E-03,+4.623115614E+00
+43.247500E-03,+4.422110587E+00
+43.250000E-03,+4.623115614E+00
+43.252500E-03,+4.623115614E+00
+43.255000E-03,+4.623115614E+00
+43.257500E-03,+4.780150791E+00
+43.260000E-03,+4.623115614E+00
+43.262500E-03,+4.623115614E+00
+43.265000E-03,+4.623115614E+00
+43.267500E-03,+4.623115614E+00
+43.270000E-03,+4.422110587E+00
+43.272500E-03,+4.623115614E+00
+43.275000E-03,+4.623115614E+00
+43.277500E-03,+4.623115614E+00
+43.280000E-03,+4.623115614E+00
+43.282500E-03,+4.478643251E+00
+43.285000E-03,+4.428391994E+00
+43.287500E-03,+4.623115614E+00
+43.290000E-03,+4.422110587E+00
+43.292500E-03,+4.566582951E+00
+43.295000E-03,+4.623115614E+00
+43.297500E-03,+4.466080437E+00
+43.300000E-03,+4.528894507E+00
+43.302500E-03,+4.623115614E+00
+43.305000E-03,+4.623115614E+00
+43.307500E-03,+4.422110587E+00
+43.310000E-03,+4.528894507E+00
+43.312500E-03,+4.566582951E+00
+43.315000E-03,+4.422110587E+00
+43.317500E-03,+4.466080437E+00
+43.320000E-03,+4.422110587E+00
+43.322500E-03,+4.422110587E+00
+43.325000E-03,+4.422110587E+00
+43.327500E-03,+4.422110587E+00
+43.330000E-03,+4.422110587E+00
+43.332500E-03,+4.422110587E+00
+43.335000E-03,+4.422110587E+00
+43.337500E-03,+4.466080438E+00
+43.340000E-03,+4.422110587E+00
+43.342500E-03,+4.422110587E+00
+43.345000E-03,+4.422110587E+00
+43.347500E-03,+4.422110587E+00
+43.350000E-03,+4.327889480E+00
+43.352500E-03,+4.221105561E+00
+43.355000E-03,+4.227386967E+00
+43.357500E-03,+4.378140737E+00
+43.360000E-03,+4.422110587E+00
+43.362500E-03,+4.422110587E+00
+43.365000E-03,+4.221105561E+00
+43.367500E-03,+4.378140737E+00
+43.370000E-03,+4.327889480E+00
+43.372500E-03,+4.422110587E+00
+43.375000E-03,+4.422110587E+00
+43.377500E-03,+4.265075411E+00
+43.380000E-03,+4.221105561E+00
+43.382500E-03,+4.221105561E+00
+43.385000E-03,+4.221105561E+00
+43.387500E-03,+4.221105561E+00
+43.390000E-03,+4.221105561E+00
+43.392500E-03,+4.164572898E+00
+43.395000E-03,+4.026381940E+00
+43.397500E-03,+4.221105561E+00
+43.400000E-03,+4.221105561E+00
+43.402500E-03,+4.076633197E+00
+43.405000E-03,+4.221105561E+00
+43.407500E-03,+4.221105561E+00
+43.410000E-03,+4.221105561E+00
+43.412500E-03,+4.076633197E+00
+43.415000E-03,+4.214824154E+00
+43.417500E-03,+4.064070384E+00
+43.420000E-03,+4.221105561E+00
+43.422500E-03,+4.076633197E+00
+43.425000E-03,+4.020100534E+00
+43.427500E-03,+4.064070384E+00
+43.430000E-03,+4.020100534E+00
+43.432500E-03,+4.164572898E+00
+43.435000E-03,+4.020100534E+00
+43.437500E-03,+3.976130684E+00
+43.440000E-03,+4.126884454E+00
+43.442500E-03,+4.020100534E+00
+43.445000E-03,+4.020100534E+00
+43.447500E-03,+4.020100534E+00
+43.450000E-03,+4.020100534E+00
+43.452500E-03,+4.020100534E+00
+43.455000E-03,+4.020100534E+00
+43.457500E-03,+4.020100534E+00
+43.460000E-03,+4.020100534E+00
+43.462500E-03,+3.963567871E+00
+43.465000E-03,+3.825376913E+00
+43.467500E-03,+4.020100534E+00
+43.470000E-03,+4.020100534E+00
+43.472500E-03,+3.875628170E+00
+43.475000E-03,+3.825376913E+00
+43.477500E-03,+3.863065358E+00
+43.480000E-03,+3.913316614E+00
+43.482500E-03,+3.819095507E+00
+43.485000E-03,+4.013819128E+00
+43.487500E-03,+3.819095507E+00
+43.490000E-03,+3.819095507E+00
+43.492500E-03,+3.819095507E+00
+43.495000E-03,+3.819095507E+00
+43.497500E-03,+3.976130683E+00
+43.500000E-03,+3.925879427E+00
+43.502500E-03,+3.819095507E+00
+43.505000E-03,+3.819095507E+00
+43.507500E-03,+3.976130683E+00
+43.510000E-03,+3.819095507E+00
+43.512500E-03,+3.819095507E+00
+43.515000E-03,+3.825376913E+00
+43.517500E-03,+3.976130683E+00
+43.520000E-03,+3.913316615E+00
+43.522500E-03,+3.819095507E+00
+43.525000E-03,+3.812814101E+00
