*	OSC1_Ch1	OSC1_Ch2	
-2.09438655929262E-6	0.0179996733212988	0	0
-8.44386558895849E-7	0.0179996733212704	0	0
-2.19386560473822E-7	0.0179996733209862	0	0
-1.41261558894712E-7	0.017999673321281	0	0
-1.02199059881514E-7	0.0179996733211931	0	0
-2.40740583024035E-8	0.0179996733169157	0	0
-1.20370309275586E-8	0.0179996733203351	0	0
0	1.06412360036462	0	0
1.15225933239316E-8	2.39322047362088	0	0
2.27749685777212E-8	3.78715096591227	0	0
3.71236417162635E-8	5.58959539227764	0	0
5.42147589044362E-8	7.72760172416036	0	0
6.84686340957086E-8	9.49348047105854	0	0
8.95007676859905E-8	12.0636449722912	0	0
1.10408959086428E-7	13.6016552355739	0	0
1.29414290173102E-7	13.6036854032013	0	0
1.45642135906954E-7	13.6030275692684	0	0
1.6054450346914E-7	13.6030248224666	0	0
1.90349238371468E-7	13.6030252278147	0	0
2.49958708398168E-7	13.6030252322361	0	0
2.87682649480203E-7	13.603025232044	0	0
3.1372496023252E-7	13.6030252320432	0	0
3.25174212445489E-7	13.6030252320432	0	0
3.45744826324434E-7	13.6030252320432	0	0
3.63380020074189E-7	13.6030252320432	0	0
3.98650407573697E-7	13.6030252320432	0	0
4.49955647408018E-7	13.6030252320432	0	0
4.95962252822224E-7	13.6030252320432	0	0
5.40918106306521E-7	13.6030252320432	0	0
5.78422511221532E-7	13.6030252320432	0	0
6.35624398892531E-7	13.6030252320432	0	0
7.36131543055407E-7	13.6030252320432	0	0
8.87004007799064E-7	13.6030252320432	0	0
1.1031139550699E-6	13.6030252320432	0	0
1.4247843724835E-6	13.6030252320432	0	0
1.91551228523323E-6	13.6030252320432	0	0
2.41083776608697E-6	13.6030252320432	0	0
2.9403593657662E-6	13.6030252320432	0	0
3.58470705408287E-6	13.6030252320432	0	0
4.49612279451728E-6	13.6030252320432	0	0
6.188772741611E-6	13.6030252320432	0	0
9.57407263579846E-6	13.6030252320432	0	0
1.43682716780003E-5	13.6030252320432	0	0
2.39566697624038E-5	13.6030252320432	0	0
4.3133465930989E-5	13.6030252320432	0	0
6.3133465930898E-5	13.6030252320433	0	0
8.3133465930807E-5	13.6030252320432	0	0
0.000103133465930716	13.6030252320432	0	0
0.000123133465930625	13.6030252320432	0	0
0.000143133465930534	13.6030252320432	0	0
0.000163133465930443	13.6030252320432	0	0
0.000183133465930352	13.6030252320432	0	0
0.000203133465930261	13.6030252320432	0	0
0.000208133465930294	13.6030252320432	0	0
0.000218133465930359	13.6030252320432	0	0
0.000219383465930312	13.6030252320432	0	0
0.000221883465930217	13.6030252320434	0	0
0.000221961590930242	13.6030252320432	0	0
0.000222000653430143	13.6030252320434	0	0
0.000222025426648953	11.315387770243	0	0
0.000222038524789081	9.7696347662583	0	0
0.00022204865637554	8.51869535176742	0	0
0.000222060944735869	6.99266593391897	0	0
0.000222073717402349	5.41430240682808	0	0
0.000222089516091151	3.48155809542708	0	0
0.00022211296043162	0.658054965294868	0	0
0.000222136084663704	0.0176279698783031	0	0
0.000222154129926988	0.017747779191148	0	0
0.00022217248904921	0.0179992980637191	0	0
0.000222195916135925	0.0179998398062535	0	0
0.000222220949011476	0.0179996738004382	0	0
0.000222239050482465	0.0179996732615981	0	0
0.000222247520644592	0.0179996733208743	0	0
0.000222261549644109	0.0179996733213752	0	0
0.000222273507847204	0.0179996733212828	0	0
0.000222297424253615	0.017999673321281	0	0
0.000222339947188122	0.0179996733212819	0	0
0.00022237766766442	0.0179996733212819	0	0
0.000222409050544048	0.017999673321281	0	0
0.000222436537287818	0.017999673321281	0	0
0.000222479400283193	0.0179996733212828	0	0
0.000222555154430149	0.0179996733212819	0	0
0.000222667870132032	0.0179996733212819	0	0
0.000222829058472263	0.017999673321281	0	0
0.000223069299859935	0.0179996733212793	0	0
0.000223435575691378	0.017999673321281	0	0
0.000223842789823792	0.0179996733212846	0	0
0.000224258879125472	0.0179996733212846	0	0
0.000224750268851492	0.0179996733212846	0	0
0.000225417345094181	0.0179996733212846	0	0
0.000226554635733622	0.0179996733212846	0	0
0.000228829217012505	0.0179996733212846	0	0
0.000232200849314079	0.0179996733212988	0	0
0.000238580480639516	0.0179996733212704	0	0
0.000251339743290391	0.0179996733212704	0	0
0.0002713397432903	0.0179996733212704	0	0
0.000291339743290209	0.0179996733212988	0	0
0.000311339743290118	0.0179996733212988	0	0
0.000331339743290027	0.0179996733212988	0	0
0.000351339743289936	0.0179996733212988	0	0
0.000371339743289845	0.0179996733212988	0	0
0.000391339743289754	0.0179996733212988	0	0
0.000411339743289663	0.0179996733212988	0	0
0.000412589743289615	0.0179996733212704	0	0
0.000413214743289592	0.0179996733209862	0	0
0.000413527243289691	0.0179996733212846	0	0
0.000413548092036198	0.0179996733118255	0	0
0.00041358978952899	3.23424684255638	0	0
0.000413607789905512	5.30992173333677	0	0
0.00041361794730177	6.55936262877157	0	0
0.000413631508864531	8.23941424842807	0	0
0.000413646201834705	10.0498824891874	0	0
0.000413664834588712	12.3190895451276	0	0
0.00041368438537881	13.6020750996654	0	0
0.000413701747291162	13.6036153948803	0	0
0.000413719110264665	13.6030272853815	0	0
0.000413734435671831	13.6030248960348	0	0
0.00041376508648594	13.6030252287214	0	0
0.000413826388114158	13.6030252321972	0	0
0.00041386548503719	13.6030252320438	0	0
0.00041389214760601	13.6030252320432	0	0
0.000413905155723926	13.6030252320432	0	0
0.000413928405011976	13.6030252320432	0	0
0.000413948332045555	13.6030252320432	0	0
0.000413988186112713	13.6030252320432	0	0
0.000414042175937324	13.6030252320432	0	0
0.000414086458851104	13.6030252320432	0	0
0.000414136472315585	13.6030252320432	0	0
0.000414177771300928	13.6030252320432	0	0
0.000414244651783413	13.6030252320432	0	0
0.000414360630804023	13.6030252320432	0	0
0.000414533524912608	13.6030252320432	0	0
0.00041478206866441	13.6030252320432	0	0
0.000415153856852202	13.6030252320432	0	0
0.000415701208156039	13.6030252320432	0	0
0.00041620380904317	13.6030252320432	0	0
0.000416768199306361	13.6030252320432	0	0
0.000417487027566166	13.6030252320432	0	0
0.00041858718846588	13.6030252320432	0	0
0.00042078751026553	13.6030252320432	0	0
0.00042432704571449	13.6030252320432	0	0
0.000430092097638113	13.6030252320432	0	0
0.000441622201485359	13.6030252320432	0	0
0.000461622201485268	13.6030252320432	0	0
0.000481622201485177	13.6030252320432	0	0
0.000501622201485086	13.6030252320432	0	0
0.000521622201484995	13.6030252320432	0	0
0.000541622201484904	13.6030252320432	0	0
0.000561622201484813	13.6030252320432	0	0
0.000581622201484722	13.6030252320432	0	0
0.000601622201484631	13.6030252320432	0	0
0.00062162220148454	13.6030252320432	0	0
0.000626622201484572	13.6030252320432	0	0
0.000629122201484478	13.6030252320433	0	0
0.00063412220148451	13.6030252320433	0	0
0.000634747201484487	13.6030252320432	0	0
0.000635059701484586	13.6030252320449	0	0
0.000635215951484636	13.6030252320559	0	0
0.000635528451484735	13.6030252320351	0	0
0.000635567513984636	13.6030252320432	0	0
0.000635614694214137	9.73416659006058	0	0
0.000635624766899712	8.53250878203073	0	0
0.000635637874728534	6.92503633547616	0	0
0.000635650888022088	5.32435873968506	0	0
0.000635666995224549	3.35820733104234	0	0
0.000635690738241879	0.503086011897092	0	0
0.000635713811369509	0.017454914112661	0	0
0.000635731568301212	0.0178070675968947	0	0
0.000635748721643958	0.0179995213159154	0	0
0.000635773867496248	0.017999818164812	0	0
0.000635798361229289	0.017999673640035	0	0
0.000635816436573622	0.0179996732673615	0	0
0.000635824612980951	0.0179996733209551	0	0
0.000635837745746493	0.0179996733213681	0	0
0.000635849330117511	0.0179996733212828	0	0
0.000635872498859769	0.0179996733212819	0	0
0.000635911663893651	0.0179996733212828	0	0
0.000635950068892166	0.0179996733212819	0	0
0.000635978923417158	0.0179996733212828	0	0
0.000636005261276385	0.017999673321281	0	0
0.000636044681644243	0.0179996733212846	0	0
0.000636114284493505	0.0179996733212837	0	0
0.000636218163862612	0.0179996733212819	0	0
0.000636366721052939	0.0179996733212846	0	0
0.000636587644101905	0.017999673321281	0	0
0.00063692408442062	0.0179996733212846	0	0
0.000637344534145878	0.0179996733212775	0	0
0.000637754305418348	0.0179996733212775	0	0
0.000638225617547228	0.0179996733212775	0	0
0.000638844265878902	0.0179996733212775	0	0
0.000639838241846213	0.0179996733212846	0	0
0.000641826193780837	0.0179996733212846	0	0
0.000644897223536667	0.0179996733212846	0	0
0.000650263721558408	0.0179996733212988	0	0
0.00066099671760167	0.0179996733212704	0	0
0.000680996717601578	0.0179996733212704	0	0
0.000700996717601487	0.0179996733212988	0	0
0.000720996717601396	0.0179996733212988	0	0
0.000740996717601305	0.0179996733212988	0	0
0.000760996717601214	0.0179996733212988	0	0
0.000780996717601123	0.0179996733212988	0	0
0.000800996717601032	0.0179996733212988	0	0
0.000820996717600941	0.0179996733212988	0	0
0.000825996717600974	0.0179996733212704	0	0
0.000826621717600951	0.0179996733211638	0	0
0.00082693421760105	0.0179996733212846	0	0
0.000827090467601099	0.0179996733062602	0	0
0.000827168592601124	0.0179996732210075	0	0
0.000827180629630941	1.58199076176907	0	0
0.00082719936523068	3.99294150297477	0	0
0.000827217580364748	6.30414221766479	0	0
0.000827254010633105	10.8248110304278	0	0
0.000827286151049433	13.6008253288202	0	0
0.000827314425088321	13.6037740957763	0	0
0.000827339150409223	13.6030272361067	0	0
0.000827357859368938	13.6030249551616	0	0
0.000827395277288367	13.6030252300256	0	0
0.000827470113127449	13.6030252321478	0	0
0.000827499567769063	13.6030252320435	0	0
0.000827526759702657	13.6030252320432	0	0
0.000827553484571419	13.6030252320432	0	0
0.000827578919163852	13.6030252320432	0	0
0.000827618162193566	13.6030252320432	0	0
0.000827676654298504	13.6030252320432	0	0
0.000827724006772224	13.6030252320432	0	0
0.000827760947821776	13.6030252320432	0	0
0.000827807496904587	13.6030252320432	0	0
0.000827895300536508	13.6030252320432	0	0
0.000828033007327811	13.6030252320432	0	0
0.000828228267251818	13.6030252320432	0	0
0.000828514535251568	13.6030252320432	0	0
0.000828950771456283	13.6030252320432	0	0
0.000829451918686441	13.6030252320432	0	0
0.000829963051553362	13.6030252320432	0	0
0.000830564069228323	13.6030252320432	0	0
0.000831371732324282	13.6030252320432	0	0
0.000832714597486683	13.6030252320432	0	0
0.000835400327811708	13.6030252320432	0	0
0.000839504682917491	13.6030252320432	0	0
0.000847028188183385	13.6030252320432	0	0
0.000862075198715173	13.6030252320432	0	0
0.000882075198715082	13.6030252320432	0	0
0.000902075198714991	13.6030252320432	0	0
0.0009220751987149	13.6030252320432	0	0
0.000942075198714809	13.6030252320432	0	0
0.000962075198714718	13.6030252320432	0	0
0.000982075198714627	13.6030252320432	0	0
0.00100207519871454	13.6030252320432	0	0
0.00102207519871444	13.6030252320432	0	0
0.00104207519871435	13.6030252320432	0	0
0.00104707519871439	13.6030252320432	0	0
0.00104770019871436	13.6030252320433	0	0
0.00104895019871432	13.6030252320431	0	0
0.00104910644871437	13.6030252320432	0	0
0.00104912597996432	13.6030252320707	0	0
0.00104916504246422	10.6125464595178	0	0
0.00104917981462638	8.90652408503012	0	0
0.00104918833804368	7.86093533687645	0	0
0.00104919748939336	6.72816097826541	0	0
