*	OSC1_Ch1	OSC1_Ch2	
-0.00100981695690194	13.6030252320432	0	0
-0.000959816956900284	13.6030252320432	0	0
-0.000909816956905729	13.6030252320432	0	0
-0.000859816956904069	13.6030252320432	0	0
-0.000809816956902409	13.6030252320432	0	0
-0.00075981695690075	13.6030252320432	0	0
-0.000709816956906195	13.6030252320432	0	0
-0.000659816956904535	13.6030252320432	0	0
-0.000609816956902876	13.6030252320432	0	0
-0.000559816956901216	13.6030252320432	0	0
-0.000509816956906661	13.6030252320432	0	0
-0.000497316956902694	13.6030252320432	0	0
-0.000491066956904263	13.6030252320432	0	0
-0.000487941956905047	13.6030252320435	0	0
-0.000486379456901886	13.6030252320437	0	0
-0.000485598206900306	13.6030252320432	0	0
-0.000484035706904251	13.6030252320433	0	0
-0.00048384039440208	13.6030252322283	0	0
-0.000483742738154547	13.6030252322593	0	0
-0.000483547425652375	13.6030252318992	0	0
-0.000483532562270739	11.6931655473056	0	0
-0.000483512260146313	9.11214174040531	0	0
-0.000483488922355946	6.19413929130398	0	0
-0.00048347059836118	3.94119574384937	0	0
-0.000483454578926512	1.99928433085708	0	0
-0.000483434514137571	0.0213292017900404	0	0
-0.000483414449355735	0.0171066984329817	0	0
-0.000483397007890574	0.0179959183236669	0	0
-0.000483382340405569	0.0180001713393629	0	0
-0.000483367354448205	0.0179996775943883	0	0
-0.000483346105816906	0.0179996729081466	0	0
-0.000483328601056598	0.0179996733183723	0	0
-0.00048331308845917	0.0179996733215155	0	0
-0.000483297298494278	0.0179996733212855	0	0
-0.000483282527646622	0.017999673321281	0	0
-0.000483270798149249	0.0179996733212819	0	0
-0.000483255527647941	0.0179996733212828	0	0
-0.000483230928722378	0.0179996733212819	0	0
-0.000483181730864146	0.0179996733212828	0	0
-0.000483085516201243	0.0179996733212802	0	0
-0.000482949882588457	0.017999673321281	0	0
-0.000482778364577996	0.0179996733212828	0	0
-0.000482561273280169	0.017999673321281	0	0
-0.000482273602642636	0.017999673321281	0	0
-0.000481828687142638	0.017999673321281	0	0
-0.000481056701346461	0.0179996733212846	0	0
-0.000480435164199378	0.0179996733212846	0	0
-0.000479752249979981	0.0179996733212846	0	0
-0.0004788955016366	0.0179996733212846	0	0
-0.000477578934848566	0.0179996733212846	0	0
-0.000474945801286708	0.0179996733212846	0	0
-0.000471104540736178	0.0179996733212846	0	0
-0.000464713506687531	0.0179996733212846	0	0
-0.000451931438590236	0.0179996733212846	0	0
-0.000426367302395647	0.0179996733212704	0	0
-0.000376367302393987	0.0179996733212988	0	0
-0.000326367302392327	0.0179996733212704	0	0
-0.000276367302390668	0.0179996733212704	0	0
-0.000226367302396113	0.0179996733212704	0	0
-0.000176367302394453	0.0179996733212704	0	0
-0.000126367302392794	0.0179996733212704	0	0
-7.63673023911338E-5	0.0179996733212704	0	0
-2.63673023894739E-5	0.0179996733212704	0	0
-1.38673023926117E-5	0.0179996733212988	0	0
-7.61730239418057E-6	0.0179996733212704	0	0
-4.49230239496501E-6	0.0179996733212562	0	0
-2.92980239180451E-6	0.0179996733212988	0	0
-2.14855239022427E-6	0.0179996733212775	0	0
-5.86052394169201E-7	0.0179996733212207	0	0
-3.90739891997782E-7	0.0179996731211602	0	0
-2.93083644464787E-7	0.0179996730940761	0	0
-9.7771142293368E-8	0.0179996734584815	0	0
-7.33570786337623E-8	0.0179996732897578	0	0
-2.45289584199782E-8	0.0179996727799967	0	0
0	2.39400655987697	0	0
1.92494887807371E-8	4.66636113703413	0	0
3.23124654255658E-8	6.28252515828382	0	0
4.74909528924705E-8	8.16755746010386	0	0
6.40674273633124E-8	10.2104179792285	0	0
8.83182162403351E-8	13.1541634655021	0	0
1.04851254234539E-7	13.6032528942427	0	0
1.19299860934508E-7	13.603284905526	0	0
1.35462847494772E-7	13.6030257855611	0	0
1.54293558152219E-7	13.603025047342	0	0
1.91954979467113E-7	13.6030252312808	0	0
2.67277822096901E-7	13.603025232113	0	0
2.9290185005193E-7	13.6030252320434	0	0
3.03966217307661E-7	13.6030252320432	0	0
3.16884926354621E-7	13.6030252320432	0	0
3.27930349375283E-7	13.6030252320432	0	0
3.49667339583082E-7	13.6030252320432	0	0
3.93141319943169E-7	13.6030252320432	0	0
4.5766100426059E-7	13.6030252320432	0	0
5.40211451682815E-7	13.6030252320432	0	0
6.3785147352835E-7	13.6030252320432	0	0
7.40582856928462E-7	13.6030252320432	0	0
7.98650489242103E-7	13.6030252320432	0	0
8.51401306567468E-7	13.6030252320432	0	0
9.34986331024845E-7	13.6030252320432	0	0
1.09131937797713E-6	13.6030252320432	0	0
1.31991009627574E-6	13.6030252320432	0	0
1.61822230226871E-6	13.6030252320432	0	0
1.98006753088231E-6	13.6030252320432	0	0
2.45152547645455E-6	13.6030252320432	0	0
3.14655922928342E-6	13.6030252320432	0	0
4.43761614488114E-6	13.6030252320432	0	0
6.83814727936438E-6	13.6030252320432	0	0
1.12022464203165E-5	13.6030252320433	0	0
1.99304447021653E-5	13.6030252320432	0	0
3.73868412659184E-5	13.6030252320432	0	0
7.22996343933691E-5	13.6030252320432	0	0
0.000122299634393364	13.6030252320432	0	0
0.000172299634393358	13.6030252320432	0	0
0.000222299634393353	13.6030252320432	0	0
0.000272299634393347	13.6030252320432	0	0
0.000322299634393342	13.6030252320432	0	0
0.000372299634393336	13.6030252320432	0	0
0.00042229963439333	13.6030252320432	0	0
0.000472299634393325	13.6030252320432	0	0
0.000522299634393319	13.6030252320432	0	0
0.000572299634393314	13.6030252320432	0	0
0.000622299634393309	13.6030252320432	0	0
0.000672299634393303	13.6030252320432	0	0
0.000722299634393298	13.6030252320432	0	0
0.000772299634393292	13.6030252320432	0	0
0.000822299634393286	13.6030252320432	0	0
0.000872299634393281	13.6030252320432	0	0
0.000922299634393275	13.6030252320432	0	0
0.00097229963439327	13.6030252320432	0	0
0.00102229963439326	13.6030252320432	0	0
0.00107229963439326	13.6030252320432	0	0
0.00112229963439325	13.6030252320432	0	0
0.00117229963439325	13.6030252320432	0	0
0.00122229963439324	13.6030252320432	0	0
0.00127229963439324	13.6030252320432	0	0
0.00132229963439323	13.6030252320432	0	0
0.00137229963439323	13.6030252320432	0	0
0.00142229963439322	13.6030252320432	0	0
0.00147229963439322	13.6030252320432	0	0
0.00152229963439321	13.6030252320432	0	0
0.0015722996343932	13.6030252320432	0	0
0.00157234846251819	13.6030252320434	0	0
0.00157237287658069	13.6030252320686	0	0
0.00157242170470567	13.603025232034	0	0
0.00157243028608217	13.6030252320432	0	0
0.00157243886745867	12.8623459282378	0	0
0.00157245042010695	11.5564023746457	0	0
0.00157245927945215	10.4657775398355	0	0
0.0015724712655541	8.96650907600725	0	0
0.0015724850946025	7.23942864476213	0	0
0.0015724978459441	5.65919355661802	0	0
0.00157251040509776	4.11742980269981	0	0
0.00157252732992996	2.06435645733797	0	0
0.00157255192934447	0.0198409074308943	0	0
0.00157257473541683	0.0172519006571932	0	0
0.00157258909067121	0.0179971512581298	0	0
0.00157260487927391	0.0180002594101252	0	0
0.00157262518870277	0.0179996767101107	0	0
0.00157264479896502	0.0179996730204568	0	0
0.00157266198762024	0.0179996733188137	0	0
0.0015726761436895	0.017999673321448	0	0
0.00157269884254396	0.0179996733212846	0	0
0.00157270754269706	0.0179996733212819	0	0
0.00157272071750386	0.017999673321281	0	0
0.0015727410302202	0.017999673321281	0	0
0.00157278165565294	0.017999673321281	0	0
0.00157286290651837	0.017999673321281	0	0
0.0015729878421934	0.017999673321281	0	0
0.00157314917380941	0.017999673321281	0	0
0.00157335214098625	0.0179996733212846	0	0
0.00157361619760887	0.017999673321281	0	0
0.00157399752169923	0.017999673321281	0	0
0.00157476016987995	0.0179996733212846	0	0
0.00157538249304973	0.0179996733212775	0	0
0.00157603860635569	0.0179996733212775	0	0
0.00157683365744621	0.0179996733212846	0	0
0.00157798480247745	0.0179996733212846	0	0
0.00158028709253999	0.0179996733212846	0	0
0.00158389551494259	0.0179996733212846	0	0
0.00158938607587189	0.0179996733212988	0	0
0.00160036719773055	0.0179996733212988	0	0
0.00162232944144786	0.0179996733212704	0	0
0.00166625392888242	0.0179996733212704	0	0
0.00171625392888242	0.0179996733212988	0	0
0.00176625392888241	0.0179996733212704	0	0
0.00181625392888241	0.0179996733212704	0	0
0.0018662539288824	0.0179996733212704	0	0
0.00191625392888239	0.0179996733212704	0	0
0.00196625392888239	0.0179996733212704	0	0
0.00201625392888238	0.0179996733212704	0	0
0.00202875392888241	0.0179996733212988	0	0
0.00205375392888241	0.0179996733212704	0	0
0.00205453517888243	0.0179996733212846	0	0
0.00205492580388245	0.017999673320972	0	0
0.00205570705388247	0.0179996733185703	0	0
0.00205580471013245	0.0179996733046011	0	0
0.00205600002263245	0.0179996732230379	0	0
0.00205602443669495	0.0179996732895482	0	0
0.00205607326481994	3.77114482326302	0	0
0.00205609197047812	5.93317641584396	0	0
0.00205610675026824	7.73600746413189	0	0
0.00205611834695607	9.16372816711206	0	0
0.002056139004457	11.6867744421924	0	0
0.00205616168545275	13.6010218039405	0	0
0.0020561825815183	13.6037742136757	0	0
0.00205620248980543	13.6030278227844	0	0
0.00205621805675793	13.6030248868999	0	0
0.00205624919066288	13.6030252272508	0	0
0.00205631145847285	13.6030252321976	0	0
0.00205633845551878	13.6030252320439	0	0
0.00205635508267327	13.6030252320432	0	0
0.00205636592810549	13.6030252320432	0	0
0.00205637855331442	13.6030252320432	0	0
0.00205639170448257	13.6030252320432	0	0
0.00205641800681883	13.6030252320432	0	0
0.00205646974938112	13.6030252320432	0	0
0.00205654048114706	13.6030252320432	0	0
0.00205662917473037	13.6030252320432	0	0
0.00205673722690863	13.6030252320432	0	0
0.00205682119670697	13.6030252320432	0	0
0.00205689007179555	13.6030252320432	0	0
0.0020569501443804	13.6030252320432	0	0
0.00205705932881484	13.6030252320432	0	0
0.00205725050165156	13.6030252320432	0	0
0.00205752362637313	13.6030252320432	0	0
0.00205785138244707	13.6030252320432	0	0
0.00205826119859331	13.6030252320432	0	0
0.00205882364042453	13.6030252320432	0	0
0.00205973405767279	13.6030252320432	0	0
0.00206155489216936	13.6030252320432	0	0
0.00206491692113414	13.6030252320432	0	0
0.00207129699283443	13.6030252320432	0	0
0.002084057136235	13.6030252320432	0	0
0.00210957742303614	13.6030252320432	0	0
0.00215957742303613	13.6030252320432	0	0
0.00220957742303612	13.6030252320432	0	0
