*	OSC1_Ch1	OSC1_Ch2	
-0.000977803478775741	13.6030252320432	0	0
-0.000927803478774081	13.6030252320432	0	0
-0.000877803478779526	13.6030252320432	0	0
-0.000827803478777866	13.6030252320432	0	0
-0.000777803478776207	13.6030252320432	0	0
-0.000727803478774547	13.6030252320432	0	0
-0.000677803478779992	13.6030252320432	0	0
-0.000627803478778333	13.6030252320432	0	0
-0.000577803478776673	13.6030252320432	0	0
-0.000527803478775013	13.6030252320432	0	0
-0.000477803478780459	13.6030252320432	0	0
-0.000427803478778799	13.6030252320432	0	0
-0.000377803478777139	13.6030252320432	0	0
-0.000327803478775479	13.6030252320432	0	0
-0.000277803478780925	13.6030252320432	0	0
-0.000227803478779265	13.6030252320432	0	0
-0.000177803478777605	13.6030252320432	0	0
-0.000127803478775945	13.6030252320432	0	0
-7.78034787742854E-5	13.6030252320432	0	0
-2.7803478779731E-5	13.6030252320432	0	0
-1.53034787757633E-5	13.6030252320432	0	0
-9.0534787773322E-6	13.6030252320432	0	0
-5.92847877811664E-6	13.6030252320432	0	0
-4.36597877495615E-6	13.6030252320432	0	0
-3.58472878048133E-6	13.6030252320432	0	0
-3.19410377613849E-6	13.6030252320435	0	0
-2.99879127396707E-6	13.6030252322318	0	0
-2.90113502643408E-6	13.6030252322737	0	0
-2.85230689911486E-6	13.6030252321638	0	0
-2.82247684424419E-6	13.6030252320249	0	0
-2.80186439738372E-6	11.7224182500491	0	0
-2.78446157864209E-6	9.70960083791981	0	0
-2.77132584614037E-6	8.09994101659728	0	0
-2.76799327991739E-6	7.6843239261534	0	0
-2.76467783777434E-6	7.27015733623947	0	0
-2.75958082340821E-6	6.63535579352445	0	0
-2.75000296312555E-6	5.44975790225745	0	0
-2.74105476449904E-6	4.35061183997843	0	0
-2.72723538330411E-6	2.66911356144207	0	0
-2.70577498895364E-6	0.0958697955004268	0	0
-2.68520603441402E-6	0.0170457371308466	0	0
-2.66958196704081E-6	0.0179620923164343	0	0
-2.65565476098573E-6	0.018000187824895	0	0
-2.62780035598098E-6	0.0179997136545094	0	0
-2.57209153886606E-6	0.017999673100566	0	0
-2.46067391174165E-6	0.0179996733106469	0	0
-2.26849430617904E-6	0.0179996733213024	0	0
-1.98905224380042E-6	0.017999673321281	0	0
-1.56386595762115E-6	0.0179996733212775	0	0
-1.41009189036367E-6	0.0179996733212828	0	0
-1.22788517131767E-6	0.0179996733212793	0	0
-9.91630990654358E-7	0.0179996733212828	0	0
-5.21234589712094E-7	0.0179996733212739	0	0
-2.91784836292663E-7	0.0179996733087719	0	0
-2.0634764297256E-7	0.0179996732538967	0	0
-3.5473270543207E-8	0.0179996733205012	0	0
