x-axis,1
second,Volt
-202.0000E-03,+964.8241E-03
-201.7500E-03,+964.8241E-03
-201.5000E-03,+964.8241E-03
-201.2500E-03,+964.8241E-03
-201.0000E-03,+966.0804E-03
-200.7500E-03,+973.6181E-03
-200.5000E-03,+1.0050251E+00
-200.2500E-03,+993.7186E-03
-200.0000E-03,+1.0062814E+00
-199.7500E-03,+1.0452261E+00
-199.5000E-03,+1.0452261E+00
-199.2500E-03,+1.0854271E+00
-199.0000E-03,+1.0452261E+00
-198.7500E-03,+1.0854271E+00
-198.5000E-03,+1.0854271E+00
-198.2500E-03,+1.0854271E+00
-198.0000E-03,+1.0854271E+00
-197.7500E-03,+1.0854271E+00
-197.5000E-03,+1.0854271E+00
-197.2500E-03,+1.1143216E+00
-197.0000E-03,+1.1256281E+00
-196.7500E-03,+1.1344221E+00
-196.5000E-03,+1.1469849E+00
-196.2500E-03,+1.1545226E+00
-196.0000E-03,+1.1658291E+00
-195.7500E-03,+1.1432161E+00
-195.5000E-03,+1.2298995E+00
-195.2500E-03,+1.1947236E+00
-195.0000E-03,+1.2060301E+00
-194.7500E-03,+1.1746231E+00
-194.5000E-03,+1.2060301E+00
-194.2500E-03,+1.2060301E+00
-194.0000E-03,+1.2449749E+00
-193.7500E-03,+1.2148241E+00
-193.5000E-03,+1.2462311E+00
-193.2500E-03,+1.2575377E+00
-193.0000E-03,+1.2462311E+00
-192.7500E-03,+1.2462311E+00
-192.5000E-03,+1.3052764E+00
-192.2500E-03,+1.3040201E+00
-192.0000E-03,+1.2864321E+00
-191.7500E-03,+1.3266332E+00
-191.5000E-03,+1.3266332E+00
-191.2500E-03,+1.3266332E+00
-191.0000E-03,+1.3266332E+00
-190.7500E-03,+1.3178392E+00
-190.5000E-03,+1.3479899E+00
-190.2500E-03,+1.3668342E+00
-190.0000E-03,+1.3668342E+00
-189.7500E-03,+1.3668342E+00
-189.5000E-03,+1.3668342E+00
-189.2500E-03,+1.3957286E+00
-189.0000E-03,+1.4070352E+00
-188.7500E-03,+1.4070352E+00
-188.5000E-03,+1.4070352E+00
-188.2500E-03,+1.4070352E+00
-188.0000E-03,+1.4472362E+00
-187.7500E-03,+1.4472362E+00
-187.5000E-03,+1.4472362E+00
-187.2500E-03,+1.4472362E+00
-187.0000E-03,+1.4861809E+00
-186.7500E-03,+1.4874372E+00
-186.5000E-03,+1.4685929E+00
-186.2500E-03,+1.4874372E+00
-186.0000E-03,+1.5263819E+00
-185.7500E-03,+1.5188442E+00
-185.5000E-03,+1.5276382E+00
-185.2500E-03,+1.5163316E+00
-185.0000E-03,+1.5665829E+00
-184.7500E-03,+1.5678392E+00
-184.5000E-03,+1.5489950E+00
-184.2500E-03,+1.5678392E+00
-184.0000E-03,+1.5678392E+00
-183.7500E-03,+1.5678392E+00
-183.5000E-03,+1.5891960E+00
-183.2500E-03,+1.5791457E+00
-183.0000E-03,+1.6080402E+00
-182.7500E-03,+1.6394472E+00
-182.5000E-03,+1.6080402E+00
-182.2500E-03,+1.6193467E+00
-182.0000E-03,+1.6092965E+00
-181.7500E-03,+1.6482412E+00
-181.5000E-03,+1.6482412E+00
-181.2500E-03,+1.6482412E+00
-181.0000E-03,+1.6871859E+00
-180.7500E-03,+1.6884422E+00
-180.5000E-03,+1.6884422E+00
-180.2500E-03,+1.6884422E+00
-180.0000E-03,+1.6896985E+00
-179.7500E-03,+1.7286432E+00
-179.5000E-03,+1.7286432E+00
-179.2500E-03,+1.7286432E+00
-179.0000E-03,+1.7675879E+00
-178.7500E-03,+1.7600502E+00
-178.5000E-03,+1.7688442E+00
-178.2500E-03,+1.7688442E+00
-178.0000E-03,+1.7688442E+00
-177.7500E-03,+1.8002512E+00
-177.5000E-03,+1.8090452E+00
-177.2500E-03,+1.8090452E+00
-177.0000E-03,+1.8090452E+00
-176.7500E-03,+1.8178392E+00
-176.5000E-03,+1.8278894E+00
-176.2500E-03,+1.8492462E+00
-176.0000E-03,+1.8492462E+00
-175.7500E-03,+1.8492462E+00
-175.5000E-03,+1.8492462E+00
-175.2500E-03,+1.8781407E+00
-175.0000E-03,+1.8894472E+00
-174.7500E-03,+1.8894472E+00
-174.5000E-03,+1.8894472E+00
-174.2500E-03,+1.9296482E+00
-174.0000E-03,+1.8907035E+00
-173.7500E-03,+1.9296482E+00
-173.5000E-03,+1.9510050E+00
-173.2500E-03,+1.9585427E+00
-173.0000E-03,+1.9685929E+00
-172.7500E-03,+1.9610553E+00
-172.5000E-03,+1.9698492E+00
-172.2500E-03,+1.9698492E+00
-172.0000E-03,+1.9698492E+00
-171.7500E-03,+2.0100502E+00
-171.5000E-03,+1.9912060E+00
-171.2500E-03,+2.0100502E+00
-171.0000E-03,+2.0489950E+00
-170.7500E-03,+2.0502512E+00
-170.5000E-03,+2.0502512E+00
-170.2500E-03,+2.0502512E+00
-170.0000E-03,+2.0502512E+00
-169.7500E-03,+2.0502512E+00
-169.5000E-03,+2.0690955E+00
-169.2500E-03,+2.0791457E+00
-169.0000E-03,+2.0904522E+00
-168.7500E-03,+2.1218593E+00
-168.5000E-03,+2.1092965E+00
-168.2500E-03,+2.0904522E+00
-168.0000E-03,+2.1306532E+00
-167.7500E-03,+2.0992462E+00
-167.5000E-03,+2.1306532E+00
-167.2500E-03,+2.1708542E+00
-167.0000E-03,+2.1708542E+00
-166.7500E-03,+2.1708542E+00
-166.5000E-03,+2.1896985E+00
-166.2500E-03,+2.1708542E+00
-166.0000E-03,+2.1721105E+00
-165.7500E-03,+2.1708542E+00
-165.5000E-03,+2.2298995E+00
-165.2500E-03,+2.2223618E+00
-165.0000E-03,+2.2123115E+00
-164.7500E-03,+2.2424623E+00
-164.5000E-03,+2.2512563E+00
-164.2500E-03,+2.2512563E+00
-164.0000E-03,+2.2902010E+00
-163.7500E-03,+2.2512563E+00
-163.5000E-03,+2.2701005E+00
-163.2500E-03,+2.3027638E+00
-163.0000E-03,+2.2914573E+00
-162.7500E-03,+2.2914573E+00
-162.5000E-03,+2.3316583E+00
-162.2500E-03,+2.3316583E+00
-162.0000E-03,+2.3316583E+00
-161.7500E-03,+2.3316583E+00
-161.5000E-03,+2.3316583E+00
-161.2500E-03,+2.3718593E+00
-161.0000E-03,+2.4108040E+00
-160.7500E-03,+2.3718593E+00
-160.5000E-03,+2.3932161E+00
-160.2500E-03,+2.3718593E+00
-160.0000E-03,+2.4120603E+00
-159.7500E-03,+2.4208542E+00
-159.5000E-03,+2.4309045E+00
